100;60;;;;;;;;
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
X;0;0;0;1.0;0;0;0;1.0;X
X;0;0;0;1.0;0;0;0;1.0;X
#;0;0;0;1.0;0;0;0;1.0;empty
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
;0;128;0;1.0;0;0;0;1.0;Null
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
#;0;0;0;1.0;0;0;0;1.0;empty
Ú;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
?;0;128;0;1.0;0;0;0;1.0;?
